ID;Commute Distance;Region;Purchased Bike;;ID,Commute Distance,Region,Purchased Bike;ID,Commute Distance,Region,Purchased Bike;;;;;
11619;1-2 Miles;North America;No;;11619,1-2 Miles,North America,No;11619,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""11619"" }},";"{""data"": { ""id"":""11619"" }},"
29132;2-5 Miles;North America;Yes;;29132,2-5 Miles,North America,Yes;29132,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""29132"" }},";"{""data"": { ""id"":""29132"" }},"
11199;10+ Miles;North America;No;;11199,10+ Miles,North America,No;11199,10+ Miles,North America,No;;;;"{""data"": { ""id"":""11199"" }},";"{""data"": { ""id"":""11199"" }},"
20296;1-2 Miles;North America;Yes;;20296,1-2 Miles,North America,Yes;20296,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""20296"" }},";"{""data"": { ""id"":""20296"" }},"
17546;0-1 Miles;North America;Yes;;17546,0-1 Miles,North America,Yes;17546,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""17546"" }},";"{""data"": { ""id"":""17546"" }},"
18069;10+ Miles;North America;No;;18069,10+ Miles,North America,No;18069,10+ Miles,North America,No;;;;"{""data"": { ""id"":""18069"" }},";"{""data"": { ""id"":""18069"" }},"
23712;10+ Miles;North America;No;;23712,10+ Miles,North America,No;23712,10+ Miles,North America,No;;;;"{""data"": { ""id"":""23712"" }},";"{""data"": { ""id"":""23712"" }},"
23358;5-10 Miles;North America;Yes;;23358,5-10 Miles,North America,Yes;23358,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""23358"" }},";"{""data"": { ""id"":""23358"" }},"
20518;10+ Miles;North America;No;;20518,10+ Miles,North America,No;20518,10+ Miles,North America,No;;;;"{""data"": { ""id"":""20518"" }},";"{""data"": { ""id"":""20518"" }},"
28026;2-5 Miles;North America;No;;28026,2-5 Miles,North America,No;28026,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""28026"" }},";"{""data"": { ""id"":""28026"" }},"
11669;2-5 Miles;North America;No;;11669,2-5 Miles,North America,No;11669,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""11669"" }},";"{""data"": { ""id"":""11669"" }},"
16020;5-10 Miles;North America;Yes;;16020,5-10 Miles,North America,Yes;16020,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""16020"" }},";"{""data"": { ""id"":""16020"" }},"
27090;2-5 Miles;North America;Yes;;27090,2-5 Miles,North America,Yes;27090,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""27090"" }},";"{""data"": { ""id"":""27090"" }},"
27198;0-1 Miles;North America;No;;27198,0-1 Miles,North America,No;27198,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""27198"" }},";"{""data"": { ""id"":""27198"" }},"
19661;1-2 Miles;North America;Yes;;19661,1-2 Miles,North America,Yes;19661,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""19661"" }},";"{""data"": { ""id"":""19661"" }},"
26327;2-5 Miles;North America;Yes;;26327,2-5 Miles,North America,Yes;26327,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""26327"" }},";"{""data"": { ""id"":""26327"" }},"
26341;0-1 Miles;North America;No;;26341,0-1 Miles,North America,No;26341,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""26341"" }},";"{""data"": { ""id"":""26341"" }},"
24958;2-5 Miles;North America;Yes;;24958,2-5 Miles,North America,Yes;24958,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""24958"" }},";"{""data"": { ""id"":""24958"" }},"
13287;5-10 Miles;North America;Yes;;13287,5-10 Miles,North America,Yes;13287,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""13287"" }},";"{""data"": { ""id"":""13287"" }},"
14493;1-2 Miles;North America;No;;14493,1-2 Miles,North America,No;14493,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""14493"" }},";"{""data"": { ""id"":""14493"" }},"
26678;5-10 Miles;North America;No;;26678,5-10 Miles,North America,No;26678,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""26678"" }},";"{""data"": { ""id"":""26678"" }},"
23275;1-2 Miles;North America;No;;23275,1-2 Miles,North America,No;23275,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""23275"" }},";"{""data"": { ""id"":""23275"" }},"
11270;0-1 Miles;North America;Yes;;11270,0-1 Miles,North America,Yes;11270,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11270"" }},";"{""data"": { ""id"":""11270"" }},"
20084;0-1 Miles;North America;No;;20084,0-1 Miles,North America,No;20084,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""20084"" }},";"{""data"": { ""id"":""20084"" }},"
16144;0-1 Miles;North America;Yes;;16144,0-1 Miles,North America,Yes;16144,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""16144"" }},";"{""data"": { ""id"":""16144"" }},"
27731;5-10 Miles;North America;No;;27731,5-10 Miles,North America,No;27731,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""27731"" }},";"{""data"": { ""id"":""27731"" }},"
11886;0-1 Miles;North America;Yes;;11886,0-1 Miles,North America,Yes;11886,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11886"" }},";"{""data"": { ""id"":""11886"" }},"
24324;2-5 Miles;North America;Yes;;24324,2-5 Miles,North America,Yes;24324,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""24324"" }},";"{""data"": { ""id"":""24324"" }},"
22220;1-2 Miles;North America;Yes;;22220,1-2 Miles,North America,Yes;22220,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""22220"" }},";"{""data"": { ""id"":""22220"" }},"
26625;2-5 Miles;North America;Yes;;26625,2-5 Miles,North America,Yes;26625,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""26625"" }},";"{""data"": { ""id"":""26625"" }},"
23027;0-1 Miles;North America;No;;23027,0-1 Miles,North America,No;23027,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""23027"" }},";"{""data"": { ""id"":""23027"" }},"
16867;0-1 Miles;North America;Yes;;16867,0-1 Miles,North America,Yes;16867,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""16867"" }},";"{""data"": { ""id"":""16867"" }},"
14514;5-10 Miles;North America;No;;14514,5-10 Miles,North America,No;14514,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14514"" }},";"{""data"": { ""id"":""14514"" }},"
19634;5-10 Miles;North America;No;;19634,5-10 Miles,North America,No;19634,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""19634"" }},";"{""data"": { ""id"":""19634"" }},"
18504;1-2 Miles;North America;No;;18504,1-2 Miles,North America,No;18504,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""18504"" }},";"{""data"": { ""id"":""18504"" }},"
28799;1-2 Miles;North America;Yes;;28799,1-2 Miles,North America,Yes;28799,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""28799"" }},";"{""data"": { ""id"":""28799"" }},"
11225;10+ Miles;North America;No;;11225,10+ Miles,North America,No;11225,10+ Miles,North America,No;;;;"{""data"": { ""id"":""11225"" }},";"{""data"": { ""id"":""11225"" }},"
17657;0-1 Miles;North America;No;;17657,0-1 Miles,North America,No;17657,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""17657"" }},";"{""data"": { ""id"":""17657"" }},"
14913;1-2 Miles;North America;Yes;;14913,1-2 Miles,North America,Yes;14913,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""14913"" }},";"{""data"": { ""id"":""14913"" }},"
14077;5-10 Miles;North America;No;;14077,5-10 Miles,North America,No;14077,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14077"" }},";"{""data"": { ""id"":""14077"" }},"
13296;5-10 Miles;North America;No;;13296,5-10 Miles,North America,No;13296,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""13296"" }},";"{""data"": { ""id"":""13296"" }},"
20535;10+ Miles;North America;No;;20535,10+ Miles,North America,No;20535,10+ Miles,North America,No;;;;"{""data"": { ""id"":""20535"" }},";"{""data"": { ""id"":""20535"" }},"
12452;1-2 Miles;North America;Yes;;12452,1-2 Miles,North America,Yes;12452,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""12452"" }},";"{""data"": { ""id"":""12452"" }},"
28043;10+ Miles;North America;No;;28043,10+ Miles,North America,No;28043,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28043"" }},";"{""data"": { ""id"":""28043"" }},"
12957;0-1 Miles;North America;No;;12957,0-1 Miles,North America,No;12957,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""12957"" }},";"{""data"": { ""id"":""12957"" }},"
15412;2-5 Miles;North America;No;;15412,2-5 Miles,North America,No;15412,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""15412"" }},";"{""data"": { ""id"":""15412"" }},"
20514;2-5 Miles;North America;No;;20514,2-5 Miles,North America,No;20514,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""20514"" }},";"{""data"": { ""id"":""20514"" }},"
20758;1-2 Miles;North America;No;;20758,1-2 Miles,North America,No;20758,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""20758"" }},";"{""data"": { ""id"":""20758"" }},"
11801;2-5 Miles;North America;No;;11801,2-5 Miles,North America,No;11801,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""11801"" }},";"{""data"": { ""id"":""11801"" }},"
22211;5-10 Miles;North America;No;;22211,5-10 Miles,North America,No;22211,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""22211"" }},";"{""data"": { ""id"":""22211"" }},"
28087;1-2 Miles;North America;No;;28087,1-2 Miles,North America,No;28087,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""28087"" }},";"{""data"": { ""id"":""28087"" }},"
23668;5-10 Miles;North America;Yes;;23668,5-10 Miles,North America,Yes;23668,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""23668"" }},";"{""data"": { ""id"":""23668"" }},"
27441;2-5 Miles;North America;No;;27441,2-5 Miles,North America,No;27441,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""27441"" }},";"{""data"": { ""id"":""27441"" }},"
27261;0-1 Miles;North America;Yes;;27261,0-1 Miles,North America,Yes;27261,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""27261"" }},";"{""data"": { ""id"":""27261"" }},"
18649;1-2 Miles;North America;Yes;;18649,1-2 Miles,North America,Yes;18649,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""18649"" }},";"{""data"": { ""id"":""18649"" }},"
21714;0-1 Miles;North America;No;;21714,0-1 Miles,North America,No;21714,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""21714"" }},";"{""data"": { ""id"":""21714"" }},"
23217;2-5 Miles;North America;Yes;;23217,2-5 Miles,North America,Yes;23217,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""23217"" }},";"{""data"": { ""id"":""23217"" }},"
23797;0-1 Miles;North America;No;;23797,0-1 Miles,North America,No;23797,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""23797"" }},";"{""data"": { ""id"":""23797"" }},"
13216;10+ Miles;North America;No;;13216,10+ Miles,North America,No;13216,10+ Miles,North America,No;;;;"{""data"": { ""id"":""13216"" }},";"{""data"": { ""id"":""13216"" }},"
20657;2-5 Miles;North America;Yes;;20657,2-5 Miles,North America,Yes;20657,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""20657"" }},";"{""data"": { ""id"":""20657"" }},"
12882;0-1 Miles;North America;Yes;;12882,0-1 Miles,North America,Yes;12882,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""12882"" }},";"{""data"": { ""id"":""12882"" }},"
25908;1-2 Miles;North America;No;;25908,1-2 Miles,North America,No;25908,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""25908"" }},";"{""data"": { ""id"":""25908"" }},"
16753;5-10 Miles;North America;Yes;;16753,5-10 Miles,North America,Yes;16753,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""16753"" }},";"{""data"": { ""id"":""16753"" }},"
14608;10+ Miles;North America;No;;14608,10+ Miles,North America,No;14608,10+ Miles,North America,No;;;;"{""data"": { ""id"":""14608"" }},";"{""data"": { ""id"":""14608"" }},"
24979;2-5 Miles;North America;Yes;;24979,2-5 Miles,North America,Yes;24979,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""24979"" }},";"{""data"": { ""id"":""24979"" }},"
13313;2-5 Miles;North America;No;;13313,2-5 Miles,North America,No;13313,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""13313"" }},";"{""data"": { ""id"":""13313"" }},"
18952;0-1 Miles;North America;No;;18952,0-1 Miles,North America,No;18952,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""18952"" }},";"{""data"": { ""id"":""18952"" }},"
17699;0-1 Miles;North America;No;;17699,0-1 Miles,North America,No;17699,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""17699"" }},";"{""data"": { ""id"":""17699"" }},"
14657;0-1 Miles;North America;Yes;;14657,0-1 Miles,North America,Yes;14657,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""14657"" }},";"{""data"": { ""id"":""14657"" }},"
11540;1-2 Miles;North America;Yes;;11540,1-2 Miles,North America,Yes;11540,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""11540"" }},";"{""data"": { ""id"":""11540"" }},"
11783;0-1 Miles;North America;No;;11783,0-1 Miles,North America,No;11783,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""11783"" }},";"{""data"": { ""id"":""11783"" }},"
14602;0-1 Miles;North America;Yes;;14602,0-1 Miles,North America,Yes;14602,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""14602"" }},";"{""data"": { ""id"":""14602"" }},"
29030;10+ Miles;North America;No;;29030,10+ Miles,North America,No;29030,10+ Miles,North America,No;;;;"{""data"": { ""id"":""29030"" }},";"{""data"": { ""id"":""29030"" }},"
26490;2-5 Miles;North America;Yes;;26490,2-5 Miles,North America,Yes;26490,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""26490"" }},";"{""data"": { ""id"":""26490"" }},"
13151;5-10 Miles;North America;No;;13151,5-10 Miles,North America,No;13151,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""13151"" }},";"{""data"": { ""id"":""13151"" }},"
17260;0-1 Miles;North America;No;;17260,0-1 Miles,North America,No;17260,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""17260"" }},";"{""data"": { ""id"":""17260"" }},"
15372;2-5 Miles;North America;Yes;;15372,2-5 Miles,North America,Yes;15372,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""15372"" }},";"{""data"": { ""id"":""15372"" }},"
18105;10+ Miles;North America;No;;18105,10+ Miles,North America,No;18105,10+ Miles,North America,No;;;;"{""data"": { ""id"":""18105"" }},";"{""data"": { ""id"":""18105"" }},"
19660;0-1 Miles;North America;No;;19660,0-1 Miles,North America,No;19660,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""19660"" }},";"{""data"": { ""id"":""19660"" }},"
16112;2-5 Miles;North America;Yes;;16112,2-5 Miles,North America,Yes;16112,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""16112"" }},";"{""data"": { ""id"":""16112"" }},"
20698;5-10 Miles;North America;No;;20698,5-10 Miles,North America,No;20698,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""20698"" }},";"{""data"": { ""id"":""20698"" }},"
20076;1-2 Miles;North America;Yes;;20076,1-2 Miles,North America,Yes;20076,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""20076"" }},";"{""data"": { ""id"":""20076"" }},"
24496;0-1 Miles;North America;Yes;;24496,0-1 Miles,North America,Yes;24496,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""24496"" }},";"{""data"": { ""id"":""24496"" }},"
15468;0-1 Miles;North America;No;;15468,0-1 Miles,North America,No;15468,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""15468"" }},";"{""data"": { ""id"":""15468"" }},"
28031;2-5 Miles;North America;Yes;;28031,2-5 Miles,North America,Yes;28031,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""28031"" }},";"{""data"": { ""id"":""28031"" }},"
26270;1-2 Miles;North America;No;;26270,1-2 Miles,North America,No;26270,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""26270"" }},";"{""data"": { ""id"":""26270"" }},"
22221;1-2 Miles;North America;Yes;;22221,1-2 Miles,North America,Yes;22221,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""22221"" }},";"{""data"": { ""id"":""22221"" }},"
28228;1-2 Miles;North America;No;;28228,1-2 Miles,North America,No;28228,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""28228"" }},";"{""data"": { ""id"":""28228"" }},"
18363;5-10 Miles;North America;Yes;;18363,5-10 Miles,North America,Yes;18363,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""18363"" }},";"{""data"": { ""id"":""18363"" }},"
23256;5-10 Miles;North America;No;;23256,5-10 Miles,North America,No;23256,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""23256"" }},";"{""data"": { ""id"":""23256"" }},"
12768;2-5 Miles;North America;Yes;;12768,2-5 Miles,North America,Yes;12768,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""12768"" }},";"{""data"": { ""id"":""12768"" }},"
20361;5-10 Miles;North America;No;;20361,5-10 Miles,North America,No;20361,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""20361"" }},";"{""data"": { ""id"":""20361"" }},"
21306;5-10 Miles;North America;No;;21306,5-10 Miles,North America,No;21306,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""21306"" }},";"{""data"": { ""id"":""21306"" }},"
13382;1-2 Miles;North America;Yes;;13382,1-2 Miles,North America,Yes;13382,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""13382"" }},";"{""data"": { ""id"":""13382"" }},"
20310;5-10 Miles;North America;Yes;;20310,5-10 Miles,North America,Yes;20310,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""20310"" }},";"{""data"": { ""id"":""20310"" }},"
22971;0-1 Miles;North America;Yes;;22971,0-1 Miles,North America,Yes;22971,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""22971"" }},";"{""data"": { ""id"":""22971"" }},"
15287;1-2 Miles;North America;Yes;;15287,1-2 Miles,North America,Yes;15287,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""15287"" }},";"{""data"": { ""id"":""15287"" }},"
15532;2-5 Miles;North America;Yes;;15532,2-5 Miles,North America,Yes;15532,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""15532"" }},";"{""data"": { ""id"":""15532"" }},"
11255;5-10 Miles;North America;No;;11255,5-10 Miles,North America,No;11255,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""11255"" }},";"{""data"": { ""id"":""11255"" }},"
28090;5-10 Miles;North America;No;;28090,5-10 Miles,North America,No;28090,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""28090"" }},";"{""data"": { ""id"":""28090"" }},"
15255;5-10 Miles;North America;Yes;;15255,5-10 Miles,North America,Yes;15255,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""15255"" }},";"{""data"": { ""id"":""15255"" }},"
13154;0-1 Miles;North America;Yes;;13154,0-1 Miles,North America,Yes;13154,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""13154"" }},";"{""data"": { ""id"":""13154"" }},"
26778;5-10 Miles;North America;No;;26778,5-10 Miles,North America,No;26778,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""26778"" }},";"{""data"": { ""id"":""26778"" }},"
23248;1-2 Miles;North America;No;;23248,1-2 Miles,North America,No;23248,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""23248"" }},";"{""data"": { ""id"":""23248"" }},"
21417;1-2 Miles;North America;Yes;;21417,1-2 Miles,North America,Yes;21417,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""21417"" }},";"{""data"": { ""id"":""21417"" }},"
17668;1-2 Miles;North America;Yes;;17668,1-2 Miles,North America,Yes;17668,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""17668"" }},";"{""data"": { ""id"":""17668"" }},"
27994;5-10 Miles;North America;No;;27994,5-10 Miles,North America,No;27994,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""27994"" }},";"{""data"": { ""id"":""27994"" }},"
20376;5-10 Miles;North America;Yes;;20376,5-10 Miles,North America,Yes;20376,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""20376"" }},";"{""data"": { ""id"":""20376"" }},"
25954;1-2 Miles;North America;No;;25954,1-2 Miles,North America,No;25954,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""25954"" }},";"{""data"": { ""id"":""25954"" }},"
15749;10+ Miles;North America;No;;15749,10+ Miles,North America,No;15749,10+ Miles,North America,No;;;;"{""data"": { ""id"":""15749"" }},";"{""data"": { ""id"":""15749"" }},"
25899;10+ Miles;North America;No;;25899,10+ Miles,North America,No;25899,10+ Miles,North America,No;;;;"{""data"": { ""id"":""25899"" }},";"{""data"": { ""id"":""25899"" }},"
13351;1-2 Miles;North America;Yes;;13351,1-2 Miles,North America,Yes;13351,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""13351"" }},";"{""data"": { ""id"":""13351"" }},"
23333;1-2 Miles;North America;No;;23333,1-2 Miles,North America,No;23333,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""23333"" }},";"{""data"": { ""id"":""23333"" }},"
21660;2-5 Miles;North America;Yes;;21660,2-5 Miles,North America,Yes;21660,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""21660"" }},";"{""data"": { ""id"":""21660"" }},"
17012;2-5 Miles;North America;Yes;;17012,2-5 Miles,North America,Yes;17012,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""17012"" }},";"{""data"": { ""id"":""17012"" }},"
24514;5-10 Miles;North America;No;;24514,5-10 Miles,North America,No;24514,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""24514"" }},";"{""data"": { ""id"":""24514"" }},"
27505;5-10 Miles;North America;No;;27505,5-10 Miles,North America,No;27505,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""27505"" }},";"{""data"": { ""id"":""27505"" }},"
29243;5-10 Miles;North America;No;;29243,5-10 Miles,North America,No;29243,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""29243"" }},";"{""data"": { ""id"":""29243"" }},"
26582;5-10 Miles;North America;Yes;;26582,5-10 Miles,North America,Yes;26582,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""26582"" }},";"{""data"": { ""id"":""26582"" }},"
14271;5-10 Miles;North America;No;;14271,5-10 Miles,North America,No;14271,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14271"" }},";"{""data"": { ""id"":""14271"" }},"
23041;5-10 Miles;North America;Yes;;23041,5-10 Miles,North America,Yes;23041,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""23041"" }},";"{""data"": { ""id"":""23041"" }},"
29048;0-1 Miles;North America;Yes;;29048,0-1 Miles,North America,Yes;29048,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""29048"" }},";"{""data"": { ""id"":""29048"" }},"
24433;1-2 Miles;North America;Yes;;24433,1-2 Miles,North America,Yes;24433,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""24433"" }},";"{""data"": { ""id"":""24433"" }},"
15501;2-5 Miles;North America;Yes;;15501,2-5 Miles,North America,Yes;15501,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""15501"" }},";"{""data"": { ""id"":""15501"" }},"
13911;2-5 Miles;North America;Yes;;13911,2-5 Miles,North America,Yes;13911,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""13911"" }},";"{""data"": { ""id"":""13911"" }},"
20421;5-10 Miles;North America;No;;20421,5-10 Miles,North America,No;20421,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""20421"" }},";"{""data"": { ""id"":""20421"" }},"
16009;0-1 Miles;North America;No;;16009,0-1 Miles,North America,No;16009,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""16009"" }},";"{""data"": { ""id"":""16009"" }},"
18411;5-10 Miles;North America;No;;18411,5-10 Miles,North America,No;18411,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""18411"" }},";"{""data"": { ""id"":""18411"" }},"
19163;0-1 Miles;North America;Yes;;19163,0-1 Miles,North America,Yes;19163,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""19163"" }},";"{""data"": { ""id"":""19163"" }},"
18572;0-1 Miles;North America;No;;18572,0-1 Miles,North America,No;18572,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""18572"" }},";"{""data"": { ""id"":""18572"" }},"
27540;0-1 Miles;North America;Yes;;27540,0-1 Miles,North America,Yes;27540,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""27540"" }},";"{""data"": { ""id"":""27540"" }},"
19889;2-5 Miles;North America;Yes;;19889,2-5 Miles,North America,Yes;19889,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""19889"" }},";"{""data"": { ""id"":""19889"" }},"
12922;2-5 Miles;North America;Yes;;12922,2-5 Miles,North America,Yes;12922,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""12922"" }},";"{""data"": { ""id"":""12922"" }},"
18891;5-10 Miles;North America;No;;18891,5-10 Miles,North America,No;18891,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""18891"" }},";"{""data"": { ""id"":""18891"" }},"
16773;0-1 Miles;North America;No;;16773,0-1 Miles,North America,No;16773,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""16773"" }},";"{""data"": { ""id"":""16773"" }},"
19143;2-5 Miles;North America;Yes;;19143,2-5 Miles,North America,Yes;19143,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""19143"" }},";"{""data"": { ""id"":""19143"" }},"
23882;0-1 Miles;North America;Yes;;23882,0-1 Miles,North America,Yes;23882,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""23882"" }},";"{""data"": { ""id"":""23882"" }},"
11233;10+ Miles;North America;No;;11233,10+ Miles,North America,No;11233,10+ Miles,North America,No;;;;"{""data"": { ""id"":""11233"" }},";"{""data"": { ""id"":""11233"" }},"
12056;5-10 Miles;North America;No;;12056,5-10 Miles,North America,No;12056,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""12056"" }},";"{""data"": { ""id"":""12056"" }},"
15555;2-5 Miles;North America;Yes;;15555,2-5 Miles,North America,Yes;15555,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""15555"" }},";"{""data"": { ""id"":""15555"" }},"
18423;1-2 Miles;North America;No;;18423,1-2 Miles,North America,No;18423,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""18423"" }},";"{""data"": { ""id"":""18423"" }},"
22743;10+ Miles;North America;No;;22743,10+ Miles,North America,No;22743,10+ Miles,North America,No;;;;"{""data"": { ""id"":""22743"" }},";"{""data"": { ""id"":""22743"" }},"
25343;1-2 Miles;North America;No;;25343,1-2 Miles,North America,No;25343,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""25343"" }},";"{""data"": { ""id"":""25343"" }},"
13390;1-2 Miles;North America;No;;13390,1-2 Miles,North America,No;13390,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""13390"" }},";"{""data"": { ""id"":""13390"" }},"
17482;5-10 Miles;North America;No;;17482,5-10 Miles,North America,No;17482,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""17482"" }},";"{""data"": { ""id"":""17482"" }},"
