ID;Marital Status;Gender;Income;Children;Education;Occupation;Home Owner;Cars;Commute Distance;Region;Age;Purchased Bike;ID für JSON Darstellung;Für JSON-Darstellung
12768;Married;Male;30000;1;High School;Clerical;Yes;1;2-5 Miles;North America;52;Yes;"{""data"": { ""id"":""12768"" }},";"{""data"": { ""id"":""12768"" }},"
20361;Married;Male;50000;2;Graduate Degree;Management;Yes;2;5-10 Miles;North America;69;No;"{""data"": { ""id"":""20361"" }},";"{""data"": { ""id"":""20361"" }},"
21306;Single;Male;60000;2;High School;Professional;Yes;2;5-10 Miles;North America;51;No;"{""data"": { ""id"":""21306"" }},";"{""data"": { ""id"":""21306"" }},"
13382;Married;Male;70000;5;Partial College;Professional;Yes;2;1-2 Miles;North America;57;Yes;"{""data"": { ""id"":""13382"" }},";"{""data"": { ""id"":""13382"" }},"
20310;Single;Male;60000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;27;Yes;"{""data"": { ""id"":""20310"" }},";"{""data"": { ""id"":""20310"" }},"
22971;Single;Female;30000;0;High School;Skilled Manual;No;2;0-1 Miles;North America;25;Yes;"{""data"": { ""id"":""22971"" }},";"{""data"": { ""id"":""22971"" }},"
15287;Single;Female;50000;1;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;33;Yes;"{""data"": { ""id"":""15287"" }},";"{""data"": { ""id"":""15287"" }},"
15532;Single;Male;60000;4;Bachelors;Professional;Yes;2;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""15532"" }},";"{""data"": { ""id"":""15532"" }},"
11255;Married;Male;70000;4;Graduate Degree;Management;Yes;2;5-10 Miles;North America;73;No;"{""data"": { ""id"":""11255"" }},";"{""data"": { ""id"":""11255"" }},"
28090;Married;Male;40000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;27;No;"{""data"": { ""id"":""28090"" }},";"{""data"": { ""id"":""28090"" }},"
15255;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;28;Yes;"{""data"": { ""id"":""15255"" }},";"{""data"": { ""id"":""15255"" }},"
13154;Married;Male;40000;0;High School;Skilled Manual;No;2;0-1 Miles;North America;27;Yes;"{""data"": { ""id"":""13154"" }},";"{""data"": { ""id"":""13154"" }},"
26778;Single;Female;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;31;No;"{""data"": { ""id"":""26778"" }},";"{""data"": { ""id"":""26778"" }},"
23248;Married;Female;10000;2;High School;Manual;Yes;2;1-2 Miles;North America;53;No;"{""data"": { ""id"":""23248"" }},";"{""data"": { ""id"":""23248"" }},"
21417;Single;Female;60000;0;Partial College;Professional;No;2;1-2 Miles;North America;32;Yes;"{""data"": { ""id"":""21417"" }},";"{""data"": { ""id"":""21417"" }},"
17668;Single;Male;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;50;Yes;"{""data"": { ""id"":""17668"" }},";"{""data"": { ""id"":""17668"" }},"
27994;Married;Female;40000;4;High School;Professional;Yes;2;5-10 Miles;North America;69;No;"{""data"": { ""id"":""27994"" }},";"{""data"": { ""id"":""27994"" }},"
20376;Single;Female;70000;3;Graduate Degree;Management;Yes;2;5-10 Miles;North America;52;Yes;"{""data"": { ""id"":""20376"" }},";"{""data"": { ""id"":""20376"" }},"
25954;Married;Male;60000;0;Partial College;Skilled Manual;No;2;1-2 Miles;North America;31;No;"{""data"": { ""id"":""25954"" }},";"{""data"": { ""id"":""25954"" }},"
15749;Single;Female;70000;4;Bachelors;Management;Yes;2;10+ Miles;North America;61;No;"{""data"": { ""id"":""15749"" }},";"{""data"": { ""id"":""15749"" }},"
25899;Married;Female;70000;2;High School;Professional;Yes;2;10+ Miles;North America;53;No;"{""data"": { ""id"":""25899"" }},";"{""data"": { ""id"":""25899"" }},"
13351;Single;Female;70000;4;Bachelors;Management;Yes;2;1-2 Miles;North America;62;Yes;"{""data"": { ""id"":""13351"" }},";"{""data"": { ""id"":""13351"" }},"
23333;Married;Male;40000;0;Partial College;Skilled Manual;No;2;1-2 Miles;North America;30;No;"{""data"": { ""id"":""23333"" }},";"{""data"": { ""id"":""23333"" }},"
21660;Married;Female;60000;3;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""21660"" }},";"{""data"": { ""id"":""21660"" }},"
17012;Married;Female;60000;3;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;42;Yes;"{""data"": { ""id"":""17012"" }},";"{""data"": { ""id"":""17012"" }},"
24514;Married;Male;40000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;30;No;"{""data"": { ""id"":""24514"" }},";"{""data"": { ""id"":""24514"" }},"
27505;Single;Female;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""27505"" }},";"{""data"": { ""id"":""27505"" }},"
29243;Single;Male;110000;1;Bachelors;Management;Yes;1;5-10 Miles;North America;43;No;"{""data"": { ""id"":""29243"" }},";"{""data"": { ""id"":""29243"" }},"
26582;Married;Male;60000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;33;Yes;"{""data"": { ""id"":""26582"" }},";"{""data"": { ""id"":""26582"" }},"
14271;Married;Male;30000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;32;No;"{""data"": { ""id"":""14271"" }},";"{""data"": { ""id"":""14271"" }},"
23041;Single;Female;70000;4;High School;Professional;Yes;0;5-10 Miles;North America;50;Yes;"{""data"": { ""id"":""23041"" }},";"{""data"": { ""id"":""23041"" }},"
29048;Single;Male;110000;2;Bachelors;Management;No;3;0-1 Miles;North America;37;Yes;"{""data"": { ""id"":""29048"" }},";"{""data"": { ""id"":""29048"" }},"
24433;Married;Male;70000;3;High School;Professional;No;1;1-2 Miles;North America;52;Yes;"{""data"": { ""id"":""24433"" }},";"{""data"": { ""id"":""24433"" }},"
15501;Married;Male;70000;4;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""15501"" }},";"{""data"": { ""id"":""15501"" }},"
13911;Single;Female;80000;3;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;41;Yes;"{""data"": { ""id"":""13911"" }},";"{""data"": { ""id"":""13911"" }},"
20421;Single;Female;40000;0;Partial High School;Clerical;Yes;2;5-10 Miles;North America;26;No;"{""data"": { ""id"":""20421"" }},";"{""data"": { ""id"":""20421"" }},"
16009;Single;Male;170000;1;Graduate Degree;Management;No;4;0-1 Miles;North America;66;No;"{""data"": { ""id"":""16009"" }},";"{""data"": { ""id"":""16009"" }},"
18411;Married;Male;60000;2;High School;Professional;No;2;5-10 Miles;North America;51;No;"{""data"": { ""id"":""18411"" }},";"{""data"": { ""id"":""18411"" }},"
19163;Married;Female;70000;4;Bachelors;Professional;Yes;2;0-1 Miles;North America;43;Yes;"{""data"": { ""id"":""19163"" }},";"{""data"": { ""id"":""19163"" }},"
18572;Married;Female;60000;0;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;39;No;"{""data"": { ""id"":""18572"" }},";"{""data"": { ""id"":""18572"" }},"
27540;Single;Female;70000;0;Bachelors;Professional;No;1;0-1 Miles;North America;37;Yes;"{""data"": { ""id"":""27540"" }},";"{""data"": { ""id"":""27540"" }},"
19889;Single;Female;70000;2;Partial High School;Skilled Manual;No;2;2-5 Miles;North America;54;Yes;"{""data"": { ""id"":""19889"" }},";"{""data"": { ""id"":""19889"" }},"
12922;Single;Female;60000;3;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;40;Yes;"{""data"": { ""id"":""12922"" }},";"{""data"": { ""id"":""12922"" }},"
18891;Married;Female;40000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;28;No;"{""data"": { ""id"":""18891"" }},";"{""data"": { ""id"":""18891"" }},"
16773;Married;Male;60000;1;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;33;No;"{""data"": { ""id"":""16773"" }},";"{""data"": { ""id"":""16773"" }},"
19143;Single;Female;80000;3;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;41;Yes;"{""data"": { ""id"":""19143"" }},";"{""data"": { ""id"":""19143"" }},"
23882;Single;Female;80000;3;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;37;Yes;"{""data"": { ""id"":""23882"" }},";"{""data"": { ""id"":""23882"" }},"
11233;Married;Male;70000;4;Partial College;Professional;Yes;2;10+ Miles;North America;53;No;"{""data"": { ""id"":""11233"" }},";"{""data"": { ""id"":""11233"" }},"
12056;Married;Male;120000;2;Graduate Degree;Management;Yes;3;5-10 Miles;North America;64;No;"{""data"": { ""id"":""12056"" }},";"{""data"": { ""id"":""12056"" }},"
15555;Married;Female;60000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;45;Yes;"{""data"": { ""id"":""15555"" }},";"{""data"": { ""id"":""15555"" }},"
18423;Single;Male;80000;2;Partial High School;Skilled Manual;No;2;1-2 Miles;North America;52;No;"{""data"": { ""id"":""18423"" }},";"{""data"": { ""id"":""18423"" }},"
22743;Married;Female;40000;5;High School;Professional;Yes;2;10+ Miles;North America;60;No;"{""data"": { ""id"":""22743"" }},";"{""data"": { ""id"":""22743"" }},"
25343;Single;Female;20000;3;Partial High School;Clerical;Yes;2;1-2 Miles;North America;50;No;"{""data"": { ""id"":""25343"" }},";"{""data"": { ""id"":""25343"" }},"
13390;Married;Female;70000;4;Partial College;Professional;No;1;1-2 Miles;North America;56;No;"{""data"": { ""id"":""13390"" }},";"{""data"": { ""id"":""13390"" }},"
17482;Single;Female;40000;0;Partial High School;Clerical;Yes;2;5-10 Miles;North America;29;No;"{""data"": { ""id"":""17482"" }},";"{""data"": { ""id"":""17482"" }},"
13176;Single;Male;130000;0;Graduate Degree;Management;No;2;0-1 Miles;North America;38;Yes;"{""data"": { ""id"":""13176"" }},";"{""data"": { ""id"":""13176"" }},"
20504;Married;Female;40000;5;High School;Professional;No;2;2-5 Miles;North America;60;No;"{""data"": { ""id"":""20504"" }},";"{""data"": { ""id"":""20504"" }},"
12205;Single;Female;130000;2;Bachelors;Management;No;4;0-1 Miles;North America;67;No;"{""data"": { ""id"":""12205"" }},";"{""data"": { ""id"":""12205"" }},"
16751;Married;Male;60000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;32;Yes;"{""data"": { ""id"":""16751"" }},";"{""data"": { ""id"":""16751"" }},"
21613;Single;Male;50000;2;Bachelors;Skilled Manual;No;1;0-1 Miles;North America;39;Yes;"{""data"": { ""id"":""21613"" }},";"{""data"": { ""id"":""21613"" }},"
24801;Single;Male;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;35;Yes;"{""data"": { ""id"":""24801"" }},";"{""data"": { ""id"":""24801"" }},"
17519;Married;Female;60000;0;Partial College;Professional;Yes;2;5-10 Miles;North America;32;No;"{""data"": { ""id"":""17519"" }},";"{""data"": { ""id"":""17519"" }},"
18347;Single;Female;30000;0;Partial College;Skilled Manual;No;1;1-2 Miles;North America;31;No;"{""data"": { ""id"":""18347"" }},";"{""data"": { ""id"":""18347"" }},"
29052;Single;Male;40000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;27;No;"{""data"": { ""id"":""29052"" }},";"{""data"": { ""id"":""29052"" }},"
11745;Married;Female;60000;1;Bachelors;Professional;Yes;1;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""11745"" }},";"{""data"": { ""id"":""11745"" }},"
19147;Married;Male;40000;0;Bachelors;Professional;No;1;0-1 Miles;North America;42;No;"{""data"": { ""id"":""19147"" }},";"{""data"": { ""id"":""19147"" }},"
19217;Married;Male;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;49;No;"{""data"": { ""id"":""19217"" }},";"{""data"": { ""id"":""19217"" }},"
15839;Single;Male;30000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;32;No;"{""data"": { ""id"":""15839"" }},";"{""data"": { ""id"":""15839"" }},"
13714;Married;Female;20000;2;High School;Manual;No;2;1-2 Miles;North America;53;Yes;"{""data"": { ""id"":""13714"" }},";"{""data"": { ""id"":""13714"" }},"
22330;Married;Male;50000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;32;Yes;"{""data"": { ""id"":""22330"" }},";"{""data"": { ""id"":""22330"" }},"
18783;Single;Male;80000;0;Bachelors;Management;No;1;0-1 Miles;North America;38;Yes;"{""data"": { ""id"":""18783"" }},";"{""data"": { ""id"":""18783"" }},"
25041;Single;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;31;No;"{""data"": { ""id"":""25041"" }},";"{""data"": { ""id"":""25041"" }},"
22046;Single;Female;80000;0;Bachelors;Management;No;1;0-1 Miles;North America;38;Yes;"{""data"": { ""id"":""22046"" }},";"{""data"": { ""id"":""22046"" }},"
28052;Married;Male;60000;2;High School;Professional;Yes;2;10+ Miles;North America;55;No;"{""data"": { ""id"":""28052"" }},";"{""data"": { ""id"":""28052"" }},"
26693;Married;Male;70000;3;Partial College;Professional;Yes;1;5-10 Miles;North America;49;No;"{""data"": { ""id"":""26693"" }},";"{""data"": { ""id"":""26693"" }},"
24955;Single;Male;30000;5;Partial High School;Skilled Manual;Yes;3;10+ Miles;North America;60;Yes;"{""data"": { ""id"":""24955"" }},";"{""data"": { ""id"":""24955"" }},"
26065;Single;Female;110000;3;Bachelors;Management;No;4;1-2 Miles;North America;42;No;"{""data"": { ""id"":""26065"" }},";"{""data"": { ""id"":""26065"" }},"
13942;Married;Male;60000;1;Partial College;Skilled Manual;Yes;1;0-1 Miles;North America;46;No;"{""data"": { ""id"":""13942"" }},";"{""data"": { ""id"":""13942"" }},"
11219;Married;Male;60000;2;High School;Professional;Yes;2;10+ Miles;North America;55;No;"{""data"": { ""id"":""11219"" }},";"{""data"": { ""id"":""11219"" }},"
22118;Single;Female;70000;3;Graduate Degree;Management;Yes;2;5-10 Miles;North America;53;Yes;"{""data"": { ""id"":""22118"" }},";"{""data"": { ""id"":""22118"" }},"
23197;Married;Male;50000;3;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;40;No;"{""data"": { ""id"":""23197"" }},";"{""data"": { ""id"":""23197"" }},"
14883;Married;Female;30000;1;Bachelors;Skilled Manual;Yes;1;5-10 Miles;North America;53;Yes;"{""data"": { ""id"":""14883"" }},";"{""data"": { ""id"":""14883"" }},"
27279;Single;Female;70000;2;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;38;Yes;"{""data"": { ""id"":""27279"" }},";"{""data"": { ""id"":""27279"" }},"
18322;Single;Male;30000;0;Partial High School;Clerical;No;2;0-1 Miles;North America;26;No;"{""data"": { ""id"":""18322"" }},";"{""data"": { ""id"":""18322"" }},"
15879;Married;Male;70000;5;Bachelors;Management;Yes;2;2-5 Miles;North America;61;No;"{""data"": { ""id"":""15879"" }},";"{""data"": { ""id"":""15879"" }},"
28278;Married;Male;50000;2;Graduate Degree;Management;Yes;2;5-10 Miles;North America;71;No;"{""data"": { ""id"":""28278"" }},";"{""data"": { ""id"":""28278"" }},"
24416;Married;Male;90000;4;High School;Professional;Yes;2;1-2 Miles;North America;45;No;"{""data"": { ""id"":""24416"" }},";"{""data"": { ""id"":""24416"" }},"
28066;Married;Male;80000;2;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;37;Yes;"{""data"": { ""id"":""28066"" }},";"{""data"": { ""id"":""28066"" }},"
11275;Married;Female;80000;4;Graduate Degree;Management;Yes;2;0-1 Miles;North America;72;Yes;"{""data"": { ""id"":""11275"" }},";"{""data"": { ""id"":""11275"" }},"
14872;Married;Male;30000;0;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;32;No;"{""data"": { ""id"":""14872"" }},";"{""data"": { ""id"":""14872"" }},"
16151;Married;Female;60000;1;Bachelors;Professional;Yes;1;2-5 Miles;North America;48;Yes;"{""data"": { ""id"":""16151"" }},";"{""data"": { ""id"":""16151"" }},"
19731;Married;Male;80000;4;Graduate Degree;Management;Yes;2;5-10 Miles;North America;68;No;"{""data"": { ""id"":""19731"" }},";"{""data"": { ""id"":""19731"" }},"
23801;Married;Female;20000;2;Partial High School;Clerical;Yes;2;0-1 Miles;North America;49;No;"{""data"": { ""id"":""23801"" }},";"{""data"": { ""id"":""23801"" }},"
11807;Married;Male;70000;3;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;34;No;"{""data"": { ""id"":""11807"" }},";"{""data"": { ""id"":""11807"" }},"
11622;Married;Male;50000;0;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;32;No;"{""data"": { ""id"":""11622"" }},";"{""data"": { ""id"":""11622"" }},"
26597;Single;Female;60000;4;Bachelors;Skilled Manual;No;2;0-1 Miles;North America;42;No;"{""data"": { ""id"":""26597"" }},";"{""data"": { ""id"":""26597"" }},"
27074;Married;Female;70000;1;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""27074"" }},";"{""data"": { ""id"":""27074"" }},"
19228;Married;Female;40000;2;Partial College;Clerical;Yes;1;0-1 Miles;North America;48;No;"{""data"": { ""id"":""19228"" }},";"{""data"": { ""id"":""19228"" }},"
13415;Single;Male;100000;1;Graduate Degree;Management;Yes;3;2-5 Miles;North America;73;Yes;"{""data"": { ""id"":""13415"" }},";"{""data"": { ""id"":""13415"" }},"
17000;Single;Female;70000;4;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""17000"" }},";"{""data"": { ""id"":""17000"" }},"
14569;Married;Male;60000;1;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;35;No;"{""data"": { ""id"":""14569"" }},";"{""data"": { ""id"":""14569"" }},"
13873;Married;Male;70000;3;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""13873"" }},";"{""data"": { ""id"":""13873"" }},"
20401;Married;Female;50000;4;Bachelors;Management;Yes;2;1-2 Miles;North America;64;Yes;"{""data"": { ""id"":""20401"" }},";"{""data"": { ""id"":""20401"" }},"
21583;Married;Female;50000;1;Bachelors;Skilled Manual;Yes;0;0-1 Miles;North America;34;Yes;"{""data"": { ""id"":""21583"" }},";"{""data"": { ""id"":""21583"" }},"
12029;Married;Male;30000;0;Partial High School;Clerical;No;2;0-1 Miles;North America;28;No;"{""data"": { ""id"":""12029"" }},";"{""data"": { ""id"":""12029"" }},"
18066;Single;Male;70000;5;Bachelors;Management;Yes;3;10+ Miles;North America;60;Yes;"{""data"": { ""id"":""18066"" }},";"{""data"": { ""id"":""18066"" }},"
28192;Married;Female;70000;5;Graduate Degree;Professional;Yes;3;10+ Miles;North America;46;No;"{""data"": { ""id"":""28192"" }},";"{""data"": { ""id"":""28192"" }},"
16122;Married;Male;40000;4;High School;Skilled Manual;Yes;2;0-1 Miles;North America;44;Yes;"{""data"": { ""id"":""16122"" }},";"{""data"": { ""id"":""16122"" }},"
18607;Single;Female;60000;4;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;42;Yes;"{""data"": { ""id"":""18607"" }},";"{""data"": { ""id"":""18607"" }},"
28858;Single;Male;80000;3;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;40;No;"{""data"": { ""id"":""28858"" }},";"{""data"": { ""id"":""28858"" }},"
14432;Single;Male;90000;4;Graduate Degree;Management;Yes;1;5-10 Miles;North America;73;No;"{""data"": { ""id"":""14432"" }},";"{""data"": { ""id"":""14432"" }},"
26305;Single;Female;60000;2;Bachelors;Skilled Manual;No;0;0-1 Miles;North America;36;Yes;"{""data"": { ""id"":""26305"" }},";"{""data"": { ""id"":""26305"" }},"
22050;Single;Male;90000;4;Bachelors;Management;Yes;1;1-2 Miles;North America;38;Yes;"{""data"": { ""id"":""22050"" }},";"{""data"": { ""id"":""22050"" }},"
25394;Married;Male;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;34;Yes;"{""data"": { ""id"":""25394"" }},";"{""data"": { ""id"":""25394"" }},"
19747;Married;Male;50000;4;Bachelors;Management;Yes;2;10+ Miles;North America;63;No;"{""data"": { ""id"":""19747"" }},";"{""data"": { ""id"":""19747"" }},"
23195;Single;Male;50000;3;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;41;Yes;"{""data"": { ""id"":""23195"" }},";"{""data"": { ""id"":""23195"" }},"
21695;Married;Male;60000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;39;Yes;"{""data"": { ""id"":""21695"" }},";"{""data"": { ""id"":""21695"" }},"
13934;Married;Male;40000;4;High School;Skilled Manual;Yes;2;2-5 Miles;North America;46;No;"{""data"": { ""id"":""13934"" }},";"{""data"": { ""id"":""13934"" }},"
13337;Married;Female;80000;5;Bachelors;Management;Yes;2;5-10 Miles;North America;64;No;"{""data"": { ""id"":""13337"" }},";"{""data"": { ""id"":""13337"" }},"
27190;Married;Female;40000;3;Partial College;Clerical;Yes;1;1-2 Miles;North America;32;No;"{""data"": { ""id"":""27190"" }},";"{""data"": { ""id"":""27190"" }},"
28657;Single;Male;60000;2;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""28657"" }},";"{""data"": { ""id"":""28657"" }},"
21713;Single;Male;80000;5;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;47;No;"{""data"": { ""id"":""21713"" }},";"{""data"": { ""id"":""21713"" }},"
21752;Married;Male;60000;3;Graduate Degree;Management;Yes;2;10+ Miles;North America;64;No;"{""data"": { ""id"":""21752"" }},";"{""data"": { ""id"":""21752"" }},"
27273;Single;Male;70000;3;Graduate Degree;Professional;No;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""27273"" }},";"{""data"": { ""id"":""27273"" }},"
22719;Single;Male;110000;3;Bachelors;Management;Yes;4;2-5 Miles;North America;40;Yes;"{""data"": { ""id"":""22719"" }},";"{""data"": { ""id"":""22719"" }},"
22042;Married;Female;70000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;34;Yes;"{""data"": { ""id"":""22042"" }},";"{""data"": { ""id"":""22042"" }},"
21451;Married;Female;40000;4;High School;Professional;Yes;2;10+ Miles;North America;61;No;"{""data"": { ""id"":""21451"" }},";"{""data"": { ""id"":""21451"" }},"
20754;Married;Male;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;51;No;"{""data"": { ""id"":""20754"" }},";"{""data"": { ""id"":""20754"" }},"
12153;Single;Female;70000;3;Partial College;Professional;Yes;1;5-10 Miles;North America;49;Yes;"{""data"": { ""id"":""12153"" }},";"{""data"": { ""id"":""12153"" }},"
16895;Married;Female;40000;3;Partial College;Professional;No;2;1-2 Miles;North America;54;Yes;"{""data"": { ""id"":""16895"" }},";"{""data"": { ""id"":""16895"" }},"
26728;Single;Male;70000;3;Graduate Degree;Management;No;2;1-2 Miles;North America;53;Yes;"{""data"": { ""id"":""26728"" }},";"{""data"": { ""id"":""26728"" }},"
11090;Single;Male;90000;2;Partial College;Professional;Yes;1;2-5 Miles;North America;48;Yes;"{""data"": { ""id"":""11090"" }},";"{""data"": { ""id"":""11090"" }},"
15862;Single;Female;50000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;33;Yes;"{""data"": { ""id"":""15862"" }},";"{""data"": { ""id"":""15862"" }},"
26495;Single;Female;40000;2;High School;Professional;Yes;2;10+ Miles;North America;57;No;"{""data"": { ""id"":""26495"" }},";"{""data"": { ""id"":""26495"" }},"
11823;Married;Female;70000;0;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;39;No;"{""data"": { ""id"":""11823"" }},";"{""data"": { ""id"":""11823"" }},"
23449;Married;Male;60000;2;High School;Professional;Yes;2;5-10 Miles;North America;48;No;"{""data"": { ""id"":""23449"" }},";"{""data"": { ""id"":""23449"" }},"
23459;Married;Male;60000;2;High School;Professional;Yes;2;5-10 Miles;North America;50;No;"{""data"": { ""id"":""23459"" }},";"{""data"": { ""id"":""23459"" }},"
19543;Married;Male;70000;5;Graduate Degree;Professional;No;3;10+ Miles;North America;47;No;"{""data"": { ""id"":""19543"" }},";"{""data"": { ""id"":""19543"" }},"
14914;Married;Female;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;49;Yes;"{""data"": { ""id"":""14914"" }},";"{""data"": { ""id"":""14914"" }},"
12033;Single;Female;40000;0;High School;Skilled Manual;No;2;0-1 Miles;North America;27;Yes;"{""data"": { ""id"":""12033"" }},";"{""data"": { ""id"":""12033"" }},"
11941;Single;Male;60000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;29;No;"{""data"": { ""id"":""11941"" }},";"{""data"": { ""id"":""11941"" }},"
14389;Married;Male;60000;2;Bachelors;Management;Yes;0;2-5 Miles;North America;59;No;"{""data"": { ""id"":""14389"" }},";"{""data"": { ""id"":""14389"" }},"
18050;Married;Female;60000;1;Partial College;Skilled Manual;Yes;1;0-1 Miles;North America;45;Yes;"{""data"": { ""id"":""18050"" }},";"{""data"": { ""id"":""18050"" }},"
19856;Married;Female;60000;4;Bachelors;Management;Yes;2;2-5 Miles;North America;60;No;"{""data"": { ""id"":""19856"" }},";"{""data"": { ""id"":""19856"" }},"
11663;Married;Male;70000;4;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;36;Yes;"{""data"": { ""id"":""11663"" }},";"{""data"": { ""id"":""11663"" }},"
27740;Married;Female;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""27740"" }},";"{""data"": { ""id"":""27740"" }},"
23455;Single;Male;80000;2;Partial High School;Skilled Manual;No;2;1-2 Miles;North America;50;No;"{""data"": { ""id"":""23455"" }},";"{""data"": { ""id"":""23455"" }},"
15292;Single;Female;60000;1;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;35;No;"{""data"": { ""id"":""15292"" }},";"{""data"": { ""id"":""15292"" }},"
21587;Married;Female;60000;1;Graduate Degree;Skilled Manual;Yes;0;2-5 Miles;North America;34;Yes;"{""data"": { ""id"":""21587"" }},";"{""data"": { ""id"":""21587"" }},"
23513;Married;Female;40000;3;Partial College;Professional;Yes;2;5-10 Miles;North America;54;No;"{""data"": { ""id"":""23513"" }},";"{""data"": { ""id"":""23513"" }},"
24322;Married;Female;60000;4;Bachelors;Skilled Manual;Yes;2;0-1 Miles;North America;42;No;"{""data"": { ""id"":""24322"" }},";"{""data"": { ""id"":""24322"" }},"
26298;Married;Female;50000;1;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;34;Yes;"{""data"": { ""id"":""26298"" }},";"{""data"": { ""id"":""26298"" }},"
25419;Single;Male;50000;2;Bachelors;Skilled Manual;No;1;0-1 Miles;North America;38;Yes;"{""data"": { ""id"":""25419"" }},";"{""data"": { ""id"":""25419"" }},"
13343;Married;Female;90000;5;Bachelors;Management;Yes;2;1-2 Miles;North America;63;Yes;"{""data"": { ""id"":""13343"" }},";"{""data"": { ""id"":""13343"" }},"
11303;Single;Female;90000;4;High School;Professional;No;3;1-2 Miles;North America;45;Yes;"{""data"": { ""id"":""11303"" }},";"{""data"": { ""id"":""11303"" }},"
21693;Single;Female;60000;0;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;40;No;"{""data"": { ""id"":""21693"" }},";"{""data"": { ""id"":""21693"" }},"
28056;Married;Male;70000;2;Partial High School;Skilled Manual;Yes;2;10+ Miles;North America;53;No;"{""data"": { ""id"":""28056"" }},";"{""data"": { ""id"":""28056"" }},"
11788;Single;Female;70000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;34;No;"{""data"": { ""id"":""11788"" }},";"{""data"": { ""id"":""11788"" }},"
